,neutral,positive,negative
0,0.0004343366201217991,0.0003049597545536036,0.00012937686556819546
1,0.00036623501018884577,0.00025354731474612404,0.00011268769544272179
2,0.0005165931637504664,0.0003443954425003109,0.00017219772125015546
3,0.00028309994439108235,0.00020221424599363026,8.08856983974521e-05
4,0.00025704538019348506,0.00014020657101462822,0.00011683880917885685
5,0.0002789465120063228,0.00018596434133754853,9.298217066877426e-05
6,0.0001584979273347964,9.75371860521824e-05,6.0960741282614e-05
7,0.00023915615638295194,0.00012587166125418523,0.0001132844951287667
8,9.385815686044466e-05,4.692907843022233e-05,4.692907843022233e-05
9,8.773139154520047e-05,3.759916780508591e-05,5.013222374011455e-05
10,0.00016663333999866693,5.554444666622231e-05,0.00011108889333244462
11,0.00019099359110394295,0.00010610755061330164,8.488604049064132e-05
12,0.00034281796366129587,0.00020776846282502778,0.00013504950083626806
13,0.0007101167315175098,0.00027237354085603115,0.0004377431906614786
14,0.00042223659623400893,0.00018865890470030186,0.00023357769153370706
15,0.0002453430258973194,0.00015447523852794184,9.086778736937755e-05
16,0.00021282108224146865,0.00011103708638685321,0.00010178399585461544
17,0.00027791416157929355,0.0001296932754036703,0.0001482208861756232
18,0.00029633288060254353,0.00014816644030127176,0.00014816644030127176
19,0.0002263273794959628,0.00012233912405187178,9.787129924149742e-05
20,0.00030701276578887427,8.913273845483446e-05,0.00021788002733403978
21,0.0003532528701795702,0.0001177509567265234,0.0002355019134530468
22,0.000197360809587652,4.0833270949169385e-05,0.00015652753863848264
23,0.00046243597040409787,0.00023121798520204894,0.00023121798520204894
24,0.00041760141401781117,0.00010682826870223077,0.0003107731453155804
25,0.0006221914967162116,0.00022714927657893437,0.0003950422201372772
26,0.0008091342263777758,0.00031466331025802394,0.0004944709161197519
27,0.0006980721573920024,0.0002559597910437342,0.0004421123663482682
28,0.0008597916562827094,0.0004236654538204655,0.0004361262024622439
29,0.001338341320208954,0.0007627106448502641,0.0005756306753586899
30,0.0015062733803423048,0.0007448604628066342,0.0007614129175356705
31,0.0013933966592465463,0.0006966983296232732,0.0006966983296232732
32,0.001276803484922453,0.0006008486987870367,0.0006759547861354163
33,0.0006126898888148054,0.0002342637810174256,0.00037842610779737987
34,0.0007885712189843936,0.00031176071448220214,0.00047681050450219147
35,0.0005543351058369434,0.00020530929845812717,0.0003490258073788162
